time,R1_latency,R2_latency,R3_latency,R4_latency,R5_latency,R6_latency,PoA,server,ne_latency,fe_latency,cs_latency
383,0.0,0.0,3.0959999999999983,0.0,0.0,0.0,R3,cs,0,0,9.0
384,0.0,0.0,93.713,0.0,0.0,0.0,R3,cs,0,0,9.0
385,0.0,0.0,0.0,0.0,0.0,0.0,R3,cs,0,0,0.0
386,0.0,0.0,2.4040000000000017,0.0,0.0,0.0,R3,cs,0,0,9.0
387,0.0,0.0,4.140000000000001,0.0,0.0,0.0,R3,cs,0,0,9.0
388,0.0,0.0,1.9959999999999987,0.0,0.0,0.0,R3,cs,0,0,9.0
389,0.0,0.0,3.0859999999999985,0.0,0.0,0.0,R3,cs,0,0,9.0
390,0.0,0.0,2.7659999999999982,0.0,0.0,0.0,R3,cs,0,0,9.0
391,0.0,0.0,2.4700000000000006,0.0,0.0,0.0,R3,cs,0,0,9.0
392,0.0,0.0,2.934000000000001,0.0,0.0,0.0,R3,cs,0,0,9.0
393,0.0,0.0,4.017999999999999,0.0,0.0,0.0,R3,cs,0,0,9.0
394,0.0,0.0,2.1750000000000007,0.0,0.0,0.0,R3,cs,0,0,9.0
395,0.0,0.0,3.9179999999999993,0.0,0.0,0.0,R3,cs,0,0,9.0
396,0.0,0.0,2.1899999999999995,0.0,0.0,0.0,R3,cs,0,0,9.0
397,0.0,0.0,2.2140000000000004,0.0,0.0,0.0,R3,cs,0,0,9.0
398,0.0,0.0,2.242000000000001,0.0,0.0,0.0,R3,cs,0,0,9.0
399,0.0,0.0,2.7390000000000008,0.0,0.0,0.0,R3,cs,0,0,9.0
400,0.0,0.0,3.067,0.0,0.0,0.0,R3,cs,0,0,9.0
